workerId	tasktype	q_num	q_ans	guess	correct	err	age	gender	educ	chartuse	stats	resource	race	enjoyment	prescore	totaltime
f6q59bfz521e9mz55rbj1nhfrbpik7s2wkcahvyo1jeds1nhfr	d_p	4	100	40	0	-60	45	male	grad	sometimes	sometimes	no	white	somewhatEnjoyable	4	775
f6q59bfz521e9mz55rbj1nhfrbpik7s2wkcahvyo1jeds1nhfr	d_p	5	5	20	0	15	45	male	grad	sometimes	sometimes	no	white	somewhatEnjoyable	4	775
f6q59bfz521e9mz55rbj1nhfrbpik7s2wkcahvyo1jeds1nhfr	d_p	6	0	50	0	50	45	male	grad	sometimes	sometimes	no	white	somewhatEnjoyable	4	775
f6q59bfz521e9mz55rbj1nhfrbpik7s2wkcahvyo1jeds1nhfr	d_p	7	5	30	0	25	45	male	grad	sometimes	sometimes	no	white	somewhatEnjoyable	4	775
f6q59bfz521e9mz55rbj1nhfrbpik7s2wkcahvyo1jeds1nhfr	d_p	8	45	20	0	50	45	male	grad	sometimes	sometimes	no	white	somewhatEnjoyable	4	775
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	1	90	95	0	5	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	2	0	0	1	0	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	3	100	100	1	0	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	4	100	100	1	0	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	5	5	5	1	0	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	6	0	0	1	0	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	7	5	25	0	20	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
hssn1po7i7h8rmavy7bonu3dix2vbwkqswsc6ggml0d77am7vi	c_p	8	45	25	0	0	45	female	bach	rarely	often	no	white	somewhatEnjoyable	4	1166
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	1	90	90	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	2	0	0	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	3	100	100	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	4	100	100	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	5	5	5	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	6	0	0	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	7	5	5	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
i13bhpirbva7ehvkzqrw45cdikzde3bd1ydkiio05c5egynwmi	d_np	8	45	45	1	0	25	male	high	sometimes	veryoften	no	white	somewhatEnjoyable	3	3204
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	1	90	80	0	-10		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	2	0	0	1	0		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	3	100	100	1	0		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	4	100	100	1	0		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	5	5	10	0	5		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	6	0	0	1	0		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	7	5	10	0	5		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
ej8qksdpngsyrernqjhwoecdift7stvzeioug5hhab8uns714i	d_p	8	45	40	0	0		male	high	never	veryoften	no	white	notatallEnjoyable	2	1619
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	1	90	80	0	-10	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	2	0	0	1	0	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	3	100	100	1	0	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	4	100	99	0	-1	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	5	5	0	0	-5	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	6	0	0	1	0	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	7	5	0	0	-5	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
j5r5a750it7km6esl23ej0pb94ckndd7cqltyqko24k8podpldi	d_p	8	45	100	0	0	35	female	bach	rarely	veryoften	no	white	slightlyEnjoyable	1	1637
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	1	90	0	0	-90	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	2	0	80	0	80	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	3	100	60	0	-40	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	4	100	100	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	5	5	100	0	95	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	6	0	0	1	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	7	5	0	0	-5	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
glvoctwrrw7kuurzekjvjwcdiead3nl26end9aprt6k211t6gvi	c_p	8	45	0	0	0	25	male	bach	rarely	veryoften	no	white	somewhatEnjoyable	2	898
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	1	90	9	0	-81	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	2	0	0	1	0	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	3	100	19	0	-81	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	4	100	19	0	-81	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	5	5	1	0	-4	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	6	0	2	0	2	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	7	5	8	0	3	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
nbxwk051es4lg1obtvtq5xw290iv2v8849hd5lsescnuqc15rk9	d_p	8	45	8	0	2	35	female	high	never	veryoften	no	black	somewhatEnjoyable	1	1788
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	1	90	50	0	-40	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	2	0	0	1	0	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	3	100	0	0	-100	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	4	100	100	1	0	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	5	5	10	0	5	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	6	0	0	1	0	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	7	5	50	0	45	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
7ybdfwqfgc4mpouwzq3bx1oruqwabkncl3msyfddbod5nrk9	d_np	8	45	20	0	0	18	female	high	rarely	veryoften	no	black	notatallEnjoyable	4	1117
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	1	90	80	0	-10	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	2	0	0	1	0	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	3	100	100	1	0	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	4	100	100	1	0	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	5	5	10	0	5	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	6	0	0	1	0	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	7	5	10	0	5	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
fg0fzl0oujn1bxerqbna02j4iexn66yie8rhjhe3b4zy5fp3nmi	d_np	8	45	40	0	0	55	female	high	rarely	veryoften	no	white	somewhatEnjoyable	1	1783
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	1	90	95	0	5	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	2	0	2.3	0	2.3	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	3	100	100	1	0	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	4	100	100	1	0	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	5	5	2.3	0	-2.7	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	6	0	0	1	0	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	7	5	2.3	0	-2.7	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
338xezfomuoati81vrq9f6rxl04v3laxhrbr8ywv0e1giudi	d_p	8	45	47.5	0	0	55	female	other	rarely	often	no	white	moderatelyEnjoyable	3	
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	1	90	90	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	2	0	0	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	3	100	100	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	4	100	100	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	5	5	5	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	6	0	0	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	7	5	5	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
ivjeh6x7r7g1kaobss6im5cdi7qstvofm9i890re91uubaz6w29	d_p	8	45	45	1	0	35		grad	rarely	often	no	white	moderatelyEnjoyable	4	1562
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	1	90	70	0	-20	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	2	0	0	1	0	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	3	100	75	0	-25	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	4	100	75	0	-25	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	5	5	25	0	20	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	6	0	35	0	35	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	7	5	60	0	55	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
5jdgls3hyrkjlpsacgcfcx47vi2luoluvp49ua978q1j57t1q0k9	d_np	8	45	15	0	35	25	female	bach	never	often	no	white	slightlyEnjoyable	2	1021
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	1	90	50	0	-40	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	2	0	0	1	0	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	3	100	100	1	0	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	4	100	100	1	0	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	5	5	5	1	0	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	6	0	5	0	5	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	7	5	45	0	40	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
be1fta6uq0p1nfqcx429o7ds4ibcqg5ksmpppdg4thwely2e29	d_np	8	45	5	0	5	25	female	bach	often	sometimes	no	white	somewhatEnjoyable	4	1005
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	1	90	70	0	-20	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	2	0	2.5	0	2.5	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	3	100	95	0	-5	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	4	100	95	0	-5	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	5	5	5	1	0	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	6	0	2.5	0	2.5	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	7	5	5	1	0	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
as7gnc8em7nzdho9ljrhyf1oraeo32egtu16er0csal83nb3xr	c_p	8	45	5	0	2.5	18	female	high	rarely	often	no	asian	somewhatEnjoyable	1	1093
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	1	90	25	0	-65	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	2	0	40	0	40	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	3	100	35	0	-65	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	4	100	60	0	-40	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	5	5	35	0	30	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	6	0	45	0	45	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	7	5	50	0	45	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
0oceqf0sygp05d2cdl8j4qjjorsc0pj8z928ggsdrwtzlcgzaor	c_p	8	45	40	0	45	25	male	high	never	veryoften	no	hispanic	slightlyEnjoyable	0	824
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	1	90	80	0	-10	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	2	0	0	1	0	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	3	100	100	1	0	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	4	100	100	1	0	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	5	5	20	0	15	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	6	0	0	1	0	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	7	5	20	0	15	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
rvvw7ak797lqtxxgpqyskmx6rft4qt1tqko2eo66g6uzzg2e29	d_p	8	45	45	1	0	25	male	high	rarely	often	no	white	moderatelyEnjoyable	2	874
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	1	90	80	0	-10	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	2	0	0	1	0	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	3	100	100	1	0	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	4	100	100	1	0	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	5	5	10	0	5	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	6	0	0	1	0	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	7	5	10	0	5	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
0dyec5om6el2y7q994wjyvipq2g7ykea2m4xa53tzihyf1or	d_p	8	45	40	0	0	25	female	grad	rarely	often	no	white	somewhatEnjoyable	3	1160
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	1	90	98	0	8	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	2	0	20	0	20	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	3	100	90	0	-10	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	4	100	90	0	-10	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	5	5	75	0	70	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	6	0	50	0	50	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	7	5	25	0	20	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
3xrtok6qvjl7sjhvquzcnxw29mv4t5sa4ompo5764cavo647vi	c_p	8	45	100	0	50	35	female	other	sometimes	often	no	white	somewhatEnjoyable	0	1502
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	1	90	50	0	-40	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	2	0	2	0	2	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	3	100	99	0	-1	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	4	100	93	0	-7	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	5	5	30	0	25	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	6	0	0	1	0	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	7	5	3	0	-2	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
p4xyd3sj8zxqp3j1v45ay8pvimk4jihf7zh3iqin61yremte29	d_np	8	45	40	0	0	45	male	high	sometimes	veryoften	no	white	moderatelyEnjoyable	1	1916
xt1gg8onjejmc2phmi49rudi4ecyk5ovxjpe1yq0g1xgrxusor	d_np	1	90	56	0	-34	18	female	bach	rarely	sometimes	no	white	slightlyEnjoyable	2	775
xt1gg8onjejmc2phmi49rudi4ecyk5ovxjpe1yq0g1xgrxusor	d_np	2	0	5	0	5	18	female	bach	rarely	sometimes	no	white	slightlyEnjoyable	2	775
xt1gg8onjejmc2phmi49rudi4ecyk5ovxjpe1yq0g1xgrxusor	d_np	3	100	98	0	-2	18	female	bach	rarely	sometimes	no	white	slightlyEnjoyable	2	775
xt1gg8onjejmc2phmi49rudi4ecyk5ovxjpe1yq0g1xgrxusor	d_np	4	100	86	0	-14	18	female	bach	rarely	sometimes	no	white	slightlyEnjoyable	2	775
xt1gg8onjejmc2phmi49rudi4ecyk5ovxjpe1yq0g1xgrxusor	d_np	5	5	15	0	10	18	female	bach	rarely	sometimes	no	white	slightlyEnjoyable	2	775
xt1gg8onjejmc2phmi49rudi4ecyk5ovxjpe1yq0g1xgrxusor	d_np	6	0	1	0	1	18	female	bach	rarely	sometimes	no	white	slightlyEnjoyable	2	775
